epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,474.413,0.86226,1.58416,0.51735,0.61358,1.06962,0.9238,0.91373,0.96616,0.72458,0.92912,0.88235,0.94076,0.68021,0.89226,1.29479,0.44711,0.5406,1.06473,0.00105752,0.00105752,0.00105752
121,479.085,0.88924,1.7336,0.52733,0.64134,1.09532,0.92959,0.93199,0.96496,0.73763,0.91794,0.92126,0.94952,0.66394,0.87662,1.28778,0.43881,0.53141,1.07607,0.0010496,0.0010496,0.0010496
122,483.313,0.82984,1.59811,0.52592,0.61027,1.05412,0.95547,0.91765,0.95876,0.7334,0.93838,0.90196,0.93627,0.65428,0.87189,1.28901,0.44729,0.52514,1.06262,0.00104168,0.00104168,0.00104168
123,487.303,0.8481,1.64612,0.51698,0.61416,1.06251,0.95204,0.93417,0.96841,0.7509,0.93206,0.91456,0.94244,0.68065,0.85859,1.20565,0.43744,0.51917,1.05386,0.00103376,0.00103376,0.00103376
124,491.149,0.84252,1.65709,0.51773,0.61611,1.0695,0.91839,0.92678,0.96483,0.73713,0.95703,0.88235,0.93515,0.68021,0.88956,1.22626,0.44479,0.53919,1.07124,0.00102584,0.00102584,0.00102584
125,495.548,0.84692,1.64606,0.53219,0.62007,1.07297,0.93959,0.91489,0.95821,0.73751,0.9276,0.90196,0.9266,0.65953,0.87776,1.26859,0.43948,0.54802,1.04607,0.00101792,0.00101792,0.00101792
126,499.717,0.85878,1.65237,0.52645,0.63509,1.08127,0.93614,0.91373,0.95493,0.74013,0.9315,0.90588,0.93073,0.66802,0.86562,1.2566,0.44357,0.56352,1.05093,0.00101,0.00101,0.00101
127,501.949,0.83633,1.53472,0.51311,0.61826,1.06572,0.91463,0.92549,0.95183,0.74734,0.90224,0.90483,0.92187,0.66508,0.86831,1.31322,0.43294,0.55952,1.06552,0.00100208,0.00100208,0.00100208
128,505.847,0.85746,1.56886,0.52244,0.61451,1.08492,0.94982,0.89412,0.95998,0.73554,0.93089,0.87843,0.92034,0.65138,0.88003,1.31236,0.44437,0.54877,1.06142,0.00099416,0.00099416,0.00099416
129,510.089,0.84966,1.55644,0.51325,0.62407,1.06611,0.96177,0.88784,0.96617,0.75145,0.94053,0.86823,0.92538,0.67891,0.85125,1.26411,0.44007,0.52892,1.04311,0.00098624,0.00098624,0.00098624
130,513.997,0.84913,1.51523,0.50433,0.61292,1.05826,0.93694,0.93333,0.96535,0.73322,0.92394,0.91765,0.94595,0.69997,0.88261,1.23232,0.43621,0.54275,1.05996,0.00097832,0.00097832,0.00097832
131,518.577,0.84658,1.53684,0.5179,0.62001,1.08535,0.96688,0.91588,0.9727,0.74602,0.94618,0.89627,0.94511,0.67662,0.88072,1.21595,0.43957,0.51929,1.06056,0.0009704,0.0009704,0.0009704
132,522.483,0.83431,1.5894,0.50564,0.60464,1.05398,0.95863,0.9086,0.96807,0.75125,0.95027,0.89921,0.93705,0.66527,0.86924,1.23282,0.43984,0.51827,1.0553,0.00096248,0.00096248,0.00096248
133,526.848,0.8209,1.47115,0.50376,0.59569,1.05038,0.93062,0.93333,0.96968,0.74685,0.93463,0.88235,0.92768,0.66334,0.85845,1.24618,0.44336,0.51964,1.0499,0.00095456,0.00095456,0.00095456
134,529.219,0.81587,1.5945,0.51677,0.60103,1.06133,0.96168,0.92941,0.96723,0.74648,0.92768,0.90545,0.93647,0.68008,0.87692,1.31117,0.43629,0.50306,1.05692,0.00094664,0.00094664,0.00094664
135,534.048,0.8309,1.55887,0.51626,0.60235,1.05263,0.96242,0.90396,0.96478,0.75566,0.94561,0.88627,0.93725,0.68445,0.85768,1.26913,0.43846,0.51307,1.04697,0.00093872,0.00093872,0.00093872
136,538.43,0.8414,1.5546,0.51118,0.6032,1.05292,0.95399,0.91765,0.96908,0.75103,0.94616,0.9098,0.95351,0.70921,0.84836,1.19466,0.44152,0.49814,1.05858,0.0009308,0.0009308,0.0009308
137,542.693,0.84262,1.48691,0.50789,0.59083,1.06534,0.94972,0.91373,0.97371,0.75993,0.94108,0.87694,0.93489,0.69437,0.84485,1.24319,0.43345,0.52103,1.0448,0.00092288,0.00092288,0.00092288
138,547.142,0.82822,1.4897,0.51243,0.6026,1.05949,0.92943,0.92971,0.96566,0.75133,0.94403,0.87843,0.92109,0.68449,0.85381,1.25005,0.43233,0.5287,1.0593,0.00091496,0.00091496,0.00091496
139,551.237,0.82538,1.52301,0.50685,0.58593,1.06077,0.93327,0.94118,0.96863,0.76071,0.89352,0.90196,0.91071,0.67551,0.8341,1.28362,0.42834,0.51545,1.05359,0.00090704,0.00090704,0.00090704
140,555.109,0.83006,1.38362,0.50111,0.58223,1.04828,0.92583,0.93011,0.96587,0.75685,0.9527,0.86882,0.91856,0.66826,0.86577,1.31206,0.44334,0.52197,1.04773,0.00089912,0.00089912,0.00089912
141,559.437,0.80309,1.45219,0.50826,0.574,1.04354,0.95524,0.92053,0.96961,0.75635,0.9568,0.86852,0.92607,0.68608,0.8553,1.25044,0.43754,0.50896,1.0458,0.0008912,0.0008912,0.0008912
142,561.391,0.80183,1.50154,0.50755,0.58411,1.04004,0.96048,0.95299,0.97911,0.75724,0.95015,0.89703,0.93453,0.70261,0.84823,1.22091,0.43131,0.49327,1.04883,0.00088328,0.00088328,0.00088328
143,565.554,0.81462,1.38004,0.50169,0.5859,1.05435,0.93488,0.95716,0.97623,0.76006,0.94394,0.92941,0.94173,0.70921,0.83257,1.19932,0.42071,0.48149,1.03611,0.00087536,0.00087536,0.00087536
144,569.751,0.80861,1.48581,0.50401,0.59523,1.04881,0.9676,0.93725,0.97464,0.7604,0.9535,0.92549,0.9511,0.69962,0.86126,1.19772,0.42935,0.49994,1.0449,0.00086744,0.00086744,0.00086744
145,573.836,0.81575,1.43654,0.50005,0.58816,1.04624,0.95155,0.92415,0.97204,0.752,0.92727,0.90196,0.93595,0.66902,0.84076,1.22077,0.43269,0.51186,1.0354,0.00085952,0.00085952,0.00085952
146,577.816,0.81336,1.46526,0.50375,0.58435,1.05745,0.96016,0.92157,0.97718,0.75881,0.94381,0.90588,0.9394,0.69499,0.85633,1.19451,0.43222,0.50627,1.04716,0.0008516,0.0008516,0.0008516
147,582.22,0.78635,1.43995,0.50102,0.57929,1.04561,0.9332,0.93141,0.9727,0.75639,0.96179,0.88828,0.94638,0.70422,0.86033,1.23722,0.43477,0.50465,1.0457,0.00084368,0.00084368,0.00084368
148,586.436,0.80261,1.40429,0.502,0.5786,1.04669,0.95462,0.90735,0.96419,0.751,0.94372,0.89412,0.93261,0.69747,0.85164,1.22655,0.43173,0.5336,1.04928,0.00083576,0.00083576,0.00083576
149,590.525,0.79991,1.46159,0.50293,0.57263,1.04008,0.96377,0.90588,0.9684,0.75011,0.94597,0.89265,0.93732,0.68989,0.85337,1.24009,0.43889,0.53071,1.03209,0.00082784,0.00082784,0.00082784
150,592.721,0.82447,1.38287,0.49052,0.58596,1.06191,0.95127,0.93333,0.97034,0.75679,0.92788,0.90816,0.94164,0.708,0.85261,1.18203,0.4318,0.50382,1.04465,0.00081992,0.00081992,0.00081992
151,596.646,0.81439,1.40204,0.49352,0.58895,1.04826,0.95899,0.91709,0.96317,0.74945,0.9354,0.8902,0.92293,0.6617,0.87566,1.23883,0.42746,0.52262,1.05746,0.000812,0.000812,0.000812
152,600.797,0.81719,1.40629,0.4973,0.59286,1.06219,0.97468,0.92941,0.96705,0.752,0.95548,0.91373,0.94187,0.69096,0.85402,1.17202,0.42447,0.50335,1.03962,0.00080408,0.00080408,0.00080408
153,604.714,0.82507,1.48407,0.49278,0.60257,1.04764,0.96602,0.92941,0.96307,0.74974,0.94878,0.91765,0.94776,0.70238,0.85192,1.18285,0.43161,0.50853,1.04127,0.00079616,0.00079616,0.00079616
154,608.669,0.80197,1.38066,0.49727,0.57636,1.05186,0.95908,0.91909,0.96507,0.75128,0.92776,0.90588,0.94215,0.71407,0.85019,1.18221,0.43007,0.50373,1.04051,0.00078824,0.00078824,0.00078824
155,612.69,0.81325,1.34232,0.49056,0.59498,1.06056,0.96742,0.93333,0.97485,0.76765,0.9388,0.9023,0.94422,0.69383,0.83364,1.22319,0.42702,0.49438,1.04341,0.00078032,0.00078032,0.00078032
156,616.765,0.82217,1.35695,0.49815,0.58076,1.04531,0.971,0.92157,0.96985,0.7639,0.91249,0.89958,0.90958,0.68867,0.82391,1.22804,0.42783,0.49784,1.04046,0.0007724,0.0007724,0.0007724
157,620.484,0.7865,1.43238,0.49754,0.57075,1.05019,0.97126,0.92772,0.97312,0.76296,0.94918,0.91373,0.94771,0.71775,0.87351,1.15258,0.43016,0.49536,1.04662,0.00076448,0.00076448,0.00076448
158,622.677,0.79679,1.44349,0.49965,0.56628,1.03409,0.95733,0.93333,0.97753,0.76104,0.93307,0.92939,0.9479,0.72439,0.86299,1.1016,0.43317,0.49466,1.05137,0.00075656,0.00075656,0.00075656
159,626.477,0.78924,1.40443,0.49559,0.56194,1.02738,0.97126,0.92761,0.97009,0.76108,0.95149,0.923,0.94896,0.72559,0.84091,1.1093,0.42995,0.47681,1.03817,0.00074864,0.00074864,0.00074864
160,630.332,0.80653,1.45713,0.50785,0.57432,1.05718,0.97189,0.9098,0.96602,0.7494,0.95433,0.90148,0.93243,0.70719,0.86294,1.13979,0.43386,0.50367,1.04911,0.00074072,0.00074072,0.00074072
161,634.392,0.7939,1.37314,0.48836,0.56622,1.04612,0.9632,0.92385,0.96803,0.75422,0.95091,0.91157,0.93252,0.71415,0.84162,1.14688,0.43877,0.50032,1.03825,0.0007328,0.0007328,0.0007328
162,638.667,0.77474,1.32138,0.48528,0.56306,1.03145,0.95982,0.94118,0.97649,0.74987,0.94525,0.92157,0.94006,0.70616,0.85749,1.13742,0.43139,0.4838,1.04139,0.00072488,0.00072488,0.00072488
163,642.374,0.79828,1.39955,0.48239,0.56645,1.04767,0.96321,0.95294,0.9657,0.76009,0.95213,0.92157,0.94455,0.69127,0.85233,1.14685,0.42326,0.49428,1.04622,0.00071696,0.00071696,0.00071696
164,646.812,0.78774,1.31894,0.49455,0.55157,1.03521,0.96036,0.93725,0.96593,0.75753,0.93989,0.91971,0.94282,0.71676,0.84863,1.13799,0.42504,0.48295,1.05648,0.00070904,0.00070904,0.00070904
165,651.139,0.77181,1.38107,0.4925,0.55529,1.03135,0.96889,0.91373,0.96873,0.75764,0.94528,0.88071,0.93568,0.71668,0.86553,1.14002,0.43026,0.50744,1.05159,0.00070112,0.00070112,0.00070112
166,653.8,0.78128,1.36812,0.49086,0.55613,1.03639,0.95555,0.92725,0.97338,0.76408,0.95601,0.89804,0.93789,0.71237,0.84791,1.1386,0.4258,0.49801,1.04095,0.0006932,0.0006932,0.0006932
167,657.788,0.78402,1.31508,0.48359,0.55594,1.03705,0.96337,0.93725,0.97261,0.75636,0.96232,0.90142,0.94616,0.71771,0.84943,1.13868,0.42377,0.49592,1.05358,0.00068528,0.00068528,0.00068528
168,662.003,0.77485,1.38709,0.49116,0.55373,1.02875,0.94013,0.93725,0.96783,0.75459,0.97825,0.89412,0.95919,0.70292,0.84171,1.12323,0.42994,0.49132,1.03941,0.00067736,0.00067736,0.00067736
169,666.039,0.77676,1.36507,0.48132,0.55229,1.04421,0.96461,0.91373,0.96646,0.75627,0.94689,0.90588,0.94634,0.70655,0.83599,1.13433,0.42769,0.4926,1.04101,0.00066944,0.00066944,0.00066944
170,670.359,0.79675,1.34655,0.48576,0.5711,1.04419,0.96324,0.92496,0.96584,0.75346,0.94192,0.89032,0.91027,0.69861,0.84277,1.16456,0.42545,0.50335,1.04184,0.00066152,0.00066152,0.00066152
171,674.671,0.76973,1.30574,0.49285,0.55257,1.02454,0.95786,0.91765,0.95871,0.75484,0.94444,0.91373,0.94531,0.72342,0.83513,1.12596,0.42564,0.508,1.04369,0.0006536,0.0006536,0.0006536
172,678.913,0.7896,1.3758,0.49398,0.57403,1.0486,0.94809,0.94118,0.97205,0.76422,0.93048,0.92549,0.94329,0.72727,0.85769,1.12691,0.42542,0.51044,1.03394,0.00064568,0.00064568,0.00064568
173,681.147,0.78676,1.33783,0.50133,0.57292,1.04019,0.96808,0.91373,0.97151,0.76206,0.92105,0.92157,0.9478,0.71143,0.84631,1.12559,0.42907,0.51054,1.02758,0.00063776,0.00063776,0.00063776
174,685.331,0.75987,1.32955,0.48983,0.55278,1.02563,0.97302,0.91765,0.9655,0.76195,0.94984,0.89412,0.9356,0.71244,0.82518,1.14723,0.42844,0.48709,1.0343,0.00062984,0.00062984,0.00062984
175,689.63,0.79799,1.30871,0.48899,0.56249,1.04606,0.95974,0.93479,0.9728,0.76669,0.9463,0.89833,0.93579,0.71214,0.8484,1.12443,0.42891,0.48775,1.03815,0.00062192,0.00062192,0.00062192
176,693.953,0.76612,1.27228,0.48516,0.54811,1.02313,0.95945,0.92784,0.97529,0.77627,0.97022,0.8944,0.94996,0.72539,0.83671,1.12053,0.42544,0.50045,1.03199,0.000614,0.000614,0.000614
177,698.391,0.78143,1.31621,0.4876,0.56831,1.0339,0.97901,0.91475,0.9711,0.76816,0.95584,0.88627,0.94101,0.7342,0.83339,1.11996,0.42832,0.49229,1.02086,0.00060608,0.00060608,0.00060608
178,702.527,0.76467,1.27413,0.48562,0.5416,1.03175,0.9749,0.91398,0.97185,0.77095,0.95817,0.89829,0.94412,0.73674,0.83892,1.13236,0.42669,0.49071,1.02087,0.00059816,0.00059816,0.00059816
179,706.716,0.76779,1.30542,0.48872,0.55261,1.03078,0.97369,0.91373,0.97395,0.77158,0.94976,0.8902,0.93923,0.73498,0.83902,1.15083,0.42848,0.48095,1.03393,0.00059024,0.00059024,0.00059024
180,710.967,0.77271,1.3121,0.48409,0.55817,1.02672,0.95934,0.93333,0.97197,0.76688,0.96093,0.8902,0.93599,0.71822,0.84064,1.16022,0.42673,0.48654,1.04519,0.00058232,0.00058232,0.00058232
181,713.549,0.78576,1.32513,0.50094,0.55998,1.04196,0.96969,0.94118,0.97315,0.77165,0.95888,0.91444,0.94175,0.72849,0.83943,1.14135,0.42899,0.48604,1.03813,0.0005744,0.0005744,0.0005744
182,717.528,0.76433,1.326,0.48118,0.54353,1.02915,0.97886,0.90796,0.97156,0.77157,0.94347,0.91623,0.94216,0.7216,0.83245,1.12364,0.429,0.4837,1.04275,0.00056648,0.00056648,0.00056648
183,721.436,0.74801,1.28671,0.4861,0.52719,1.01756,0.97833,0.93333,0.9717,0.76799,0.95462,0.90739,0.93721,0.71511,0.83069,1.12302,0.42281,0.47075,1.04458,0.00055856,0.00055856,0.00055856
184,725.503,0.76933,1.24517,0.48512,0.52767,1.02624,0.97849,0.92941,0.96909,0.76668,0.94086,0.92157,0.94222,0.72615,0.84334,1.12648,0.42068,0.47134,1.04622,0.00055064,0.00055064,0.00055064
185,729.559,0.74378,1.27609,0.47873,0.52801,1.0155,0.95,0.9451,0.97486,0.76059,0.95853,0.91765,0.94652,0.73217,0.84505,1.10269,0.42751,0.46312,1.03885,0.00054272,0.00054272,0.00054272
186,733.579,0.76697,1.23973,0.48125,0.53945,1.03376,0.97599,0.93725,0.97505,0.77059,0.96733,0.92941,0.96275,0.73012,0.84481,1.12636,0.42283,0.48265,1.0421,0.0005348,0.0005348,0.0005348
187,737.639,0.75661,1.27265,0.48019,0.53159,1.02904,0.96738,0.93725,0.97542,0.77589,0.94319,0.92941,0.95436,0.72651,0.84137,1.11117,0.42443,0.46683,1.0402,0.00052688,0.00052688,0.00052688
188,741.804,0.74972,1.29409,0.47455,0.53588,1.02057,0.97534,0.93725,0.97651,0.77427,0.96269,0.92549,0.9533,0.72471,0.83844,1.08057,0.42672,0.47548,1.03991,0.00051896,0.00051896,0.00051896
189,744.402,0.72983,1.29303,0.4916,0.52402,1.02569,0.96052,0.95415,0.97509,0.77569,0.94868,0.94239,0.95642,0.7375,0.83796,1.06113,0.42762,0.47503,1.03237,0.00051104,0.00051104,0.00051104
190,748.983,0.76737,1.14126,0.47576,0.53371,1.03553,0.95961,0.93725,0.96951,0.76222,0.94343,0.92157,0.94867,0.72938,0.84725,1.09066,0.42705,0.48984,1.03641,0.00050312,0.00050312,0.00050312
191,753.396,0.75148,1.28566,0.4929,0.54101,1.0285,0.98047,0.92157,0.9725,0.7646,0.96673,0.91146,0.95718,0.7312,0.83846,1.06502,0.42633,0.50225,1.03316,0.0004952,0.0004952,0.0004952
192,757.939,0.77054,1.26601,0.47864,0.54677,1.04096,0.96582,0.92941,0.97497,0.77074,0.9536,0.91765,0.95769,0.73184,0.81987,1.08411,0.42168,0.49203,1.02025,0.00048728,0.00048728,0.00048728
193,762.318,0.7371,1.20338,0.47573,0.53172,1.01492,0.97364,0.92941,0.97489,0.76859,0.96081,0.91765,0.95425,0.73786,0.81794,1.08487,0.42618,0.48233,1.02541,0.00047936,0.00047936,0.00047936
194,766.742,0.75353,1.1895,0.47524,0.52696,1.03339,0.94206,0.95646,0.9779,0.76296,0.96481,0.91373,0.94641,0.73084,0.8249,1.1045,0.42798,0.47852,1.02781,0.00047144,0.00047144,0.00047144
195,770.578,0.74574,1.22297,0.48055,0.53389,1.03172,0.96732,0.91765,0.97348,0.76671,0.95906,0.9098,0.94388,0.73099,0.82073,1.11384,0.42731,0.47057,1.02689,0.00046352,0.00046352,0.00046352
196,773.296,0.74372,1.20711,0.47646,0.52995,1.02354,0.97141,0.93273,0.97561,0.77402,0.95917,0.92114,0.94951,0.7337,0.81276,1.07438,0.42665,0.46528,1.02469,0.0004556,0.0004556,0.0004556
197,777.562,0.75286,1.21796,0.47322,0.51753,1.01589,0.97149,0.93554,0.97458,0.76693,0.95928,0.92381,0.95235,0.73237,0.83579,1.06207,0.42088,0.4715,1.03197,0.00044768,0.00044768,0.00044768
198,781.678,0.74622,1.18375,0.47664,0.51928,1.01342,0.97746,0.94118,0.97425,0.76781,0.96116,0.92549,0.95086,0.73811,0.83316,1.04969,0.42223,0.47671,1.03527,0.00043976,0.00043976,0.00043976
199,785.641,0.74605,1.23975,0.48047,0.51541,1.03021,0.95652,0.9489,0.96825,0.76485,0.94466,0.93714,0.95346,0.74595,0.84669,1.04794,0.42438,0.47448,1.03689,0.00043184,0.00043184,0.00043184
200,790.295,0.72394,1.23785,0.47361,0.50976,1.01092,0.96407,0.92941,0.97541,0.77269,0.95504,0.91623,0.9511,0.74092,0.84284,1.06526,0.41652,0.47255,1.04881,0.00042392,0.00042392,0.00042392
201,794.981,0.7542,1.27151,0.47896,0.53629,1.0234,0.96639,0.92941,0.97766,0.76941,0.94761,0.92214,0.95846,0.74007,0.84562,1.06758,0.4224,0.47627,1.04061,0.000416,0.000416,0.000416
202,798.895,0.74341,1.1749,0.46323,0.52954,1.02584,0.96318,0.92157,0.97522,0.77295,0.95078,0.9098,0.95195,0.73414,0.83058,1.08315,0.42281,0.46454,1.02968,0.00040808,0.00040808,0.00040808
203,802.854,0.73137,1.12374,0.46914,0.51489,1.01319,0.97099,0.91888,0.9757,0.77875,0.9627,0.91103,0.95815,0.74349,0.82161,1.08698,0.42042,0.47138,1.01617,0.00040016,0.00040016,0.00040016
204,805.203,0.73329,1.14942,0.48092,0.51425,1.02946,0.96293,0.91669,0.97467,0.77787,0.95057,0.90498,0.95105,0.75868,0.80967,1.03864,0.42646,0.47118,1.00613,0.00039224,0.00039224,0.00039224
205,809.48,0.73028,1.22578,0.47224,0.5112,1.00888,0.97026,0.91765,0.97503,0.77839,0.95782,0.90588,0.95018,0.75389,0.80565,1.04002,0.42654,0.48129,1.00554,0.00038432,0.00038432,0.00038432
206,813.624,0.73484,1.19829,0.46622,0.52544,1.01421,0.97506,0.91765,0.97288,0.77343,0.95422,0.89804,0.94692,0.75388,0.80941,1.06457,0.42632,0.47446,1.00956,0.0003764,0.0003764,0.0003764
207,817.949,0.73982,1.19316,0.47229,0.5153,1.02002,0.97922,0.92397,0.97508,0.77839,0.9626,0.90829,0.95146,0.74773,0.81111,1.03708,0.42187,0.4707,1.01923,0.00036848,0.00036848,0.00036848
208,822.812,0.70381,1.2098,0.47163,0.5067,1.00293,0.97744,0.92549,0.97347,0.77383,0.96077,0.9098,0.95865,0.73392,0.81711,1.04466,0.41248,0.47152,1.02344,0.00036056,0.00036056,0.00036056
209,826.625,0.74341,1.14322,0.46803,0.51568,1.02459,0.96579,0.92549,0.97563,0.77436,0.94699,0.91071,0.95707,0.73723,0.82669,1.05854,0.41466,0.47293,1.02921,0.00035264,0.00035264,0.00035264
210,830.65,0.72462,1.2051,0.47058,0.53149,1.02078,0.96319,0.92351,0.97891,0.78083,0.93276,0.92941,0.95951,0.7398,0.82097,1.04141,0.42003,0.46961,1.02896,0.00034472,0.00034472,0.00034472
211,834.948,0.71009,1.16261,0.46404,0.51508,1.00904,0.96333,0.9273,0.97874,0.77463,0.94911,0.91373,0.95068,0.73569,0.83123,1.06297,0.41889,0.47756,1.03452,0.0003368,0.0003368,0.0003368
212,837.216,0.7449,1.26157,0.46816,0.52305,1.02185,0.97904,0.91573,0.97319,0.77846,0.96227,0.90005,0.95073,0.73717,0.82018,1.05771,0.42112,0.47671,1.02115,0.00032888,0.00032888,0.00032888
213,842.804,0.73437,1.16772,0.47599,0.51882,1.0129,0.97518,0.92459,0.97089,0.7779,0.95864,0.90899,0.95003,0.73958,0.81553,1.05123,0.42064,0.47159,1.02407,0.00032096,0.00032096,0.00032096
214,846.727,0.70021,1.15765,0.47553,0.49997,0.99934,0.96324,0.91765,0.96976,0.77638,0.93525,0.9098,0.94672,0.73801,0.80827,1.05466,0.41732,0.47049,1.02189,0.00031304,0.00031304,0.00031304
215,850.646,0.69896,1.12228,0.47997,0.50723,1.00594,0.9671,0.92217,0.97604,0.78539,0.94757,0.92136,0.94791,0.75957,0.79686,1.0271,0.42295,0.46905,1.01476,0.00030512,0.00030512,0.00030512
216,854.301,0.71807,1.11155,0.4735,0.50213,1.00018,0.97126,0.92759,0.97605,0.77792,0.94845,0.90588,0.94515,0.7517,0.81004,1.04555,0.42014,0.46862,1.01476,0.0002972,0.0002972,0.0002972
217,858.256,0.70512,1.10689,0.46487,0.49302,1.0048,0.96353,0.93252,0.97748,0.77594,0.9516,0.92519,0.95457,0.73759,0.82652,1.05228,0.41912,0.46466,1.0282,0.00028928,0.00028928,0.00028928
218,862.291,0.71482,1.14922,0.4695,0.5048,1.00084,0.96322,0.92941,0.97805,0.7793,0.94726,0.91567,0.95298,0.75047,0.81585,1.03755,0.41952,0.4602,1.02302,0.00028136,0.00028136,0.00028136
219,864.74,0.70881,1.12685,0.47167,0.50111,0.99704,0.96957,0.92549,0.9769,0.77476,0.94458,0.90196,0.95222,0.74853,0.81874,1.05045,0.41783,0.4647,1.01855,0.00027344,0.00027344,0.00027344
220,868.567,0.70175,1.15746,0.4701,0.51278,1.00673,0.95942,0.92709,0.97483,0.77766,0.94684,0.91765,0.95303,0.75065,0.80813,1.04752,0.41663,0.47077,1.01321,0.00026552,0.00026552,0.00026552
221,872.62,0.70886,1.15462,0.46135,0.48607,0.99709,0.95598,0.92549,0.97428,0.78569,0.9359,0.91618,0.94558,0.75178,0.79461,1.03533,0.41753,0.46704,1.00823,0.0002576,0.0002576,0.0002576
222,876.239,0.70776,1.1271,0.47031,0.49256,1.00779,0.95968,0.93328,0.97503,0.7819,0.94351,0.91765,0.94311,0.75409,0.80184,1.04084,0.41773,0.46686,1.00911,0.00024968,0.00024968,0.00024968
223,880.402,0.69551,1.04943,0.46113,0.49858,1.00921,0.96335,0.92763,0.97838,0.78801,0.94303,0.90874,0.94241,0.7457,0.79469,1.03786,0.41434,0.46698,1.00886,0.00024176,0.00024176,0.00024176
224,884.564,0.70233,1.17574,0.46349,0.50132,1.00213,0.95964,0.93236,0.97747,0.78649,0.95157,0.92455,0.95222,0.75257,0.79543,1.02821,0.41731,0.46128,1.00729,0.00023384,0.00023384,0.00023384
225,889.076,0.68466,1.10047,0.4605,0.48579,0.99205,0.96318,0.92321,0.9742,0.78628,0.95092,0.91178,0.94794,0.74546,0.80239,1.03612,0.41699,0.46302,1.00777,0.00022592,0.00022592,0.00022592
226,892.991,0.68688,1.13555,0.4717,0.48663,0.99528,0.96334,0.92754,0.97135,0.78713,0.9552,0.9197,0.95085,0.75137,0.80094,1.03552,0.41513,0.46576,1.00871,0.000218,0.000218,0.000218
227,895.44,0.69379,1.13336,0.46317,0.48873,0.9997,0.94511,0.94902,0.97456,0.78542,0.9332,0.9314,0.95157,0.75373,0.81368,1.03561,0.41837,0.47388,1.01672,0.00021008,0.00021008,0.00021008
228,899.696,0.69752,1.11675,0.46623,0.50227,1.01493,0.94536,0.94989,0.97663,0.78831,0.9475,0.92014,0.94994,0.75262,0.81268,1.03119,0.41692,0.4696,1.01892,0.00020216,0.00020216,0.00020216
229,903.675,0.68792,1.06753,0.4649,0.48477,1.00421,0.94152,0.94708,0.97686,0.78689,0.95188,0.91373,0.95175,0.75422,0.80391,1.01337,0.41937,0.45987,1.01426,0.00019424,0.00019424,0.00019424
230,907.84,0.69107,1.05718,0.46872,0.48481,0.99634,0.95934,0.94118,0.97599,0.7861,0.95817,0.9098,0.94759,0.75804,0.79781,1.01705,0.41906,0.46103,1.01272,0.00018632,0.00018632,0.00018632
231,912.163,0.71047,1.10436,0.46259,0.48796,1.00744,0.96818,0.92549,0.97487,0.78386,0.95168,0.9098,0.94934,0.75625,0.79485,1.00983,0.41636,0.4563,1.00921,0.0001784,0.0001784,0.0001784
232,916.197,0.70665,1.15722,0.47279,0.49085,1.00697,0.96824,0.92549,0.97436,0.78569,0.95069,0.91373,0.94704,0.75732,0.79755,1.01329,0.4177,0.45841,1.00759,0.00017048,0.00017048,0.00017048
233,920.466,0.69377,1.08492,0.467,0.49909,1.00418,0.9635,0.9317,0.97398,0.7812,0.94724,0.91526,0.94533,0.75893,0.79253,1.01746,0.41866,0.45595,1.00663,0.00016256,0.00016256,0.00016256
234,924.227,0.69909,1.03939,0.46819,0.48719,1.01371,0.95969,0.93358,0.97429,0.78446,0.95096,0.91262,0.94603,0.75745,0.79836,1.01986,0.41884,0.44784,1.00888,0.00015464,0.00015464,0.00015464
235,926.753,0.68182,1.04171,0.46468,0.50851,0.9953,0.96351,0.92549,0.97408,0.78646,0.95296,0.92549,0.95689,0.7539,0.80152,1.01472,0.4147,0.45128,1.01119,0.00014672,0.00014672,0.00014672
236,930.853,0.70003,1.08544,0.47419,0.48883,1.00023,0.97279,0.92157,0.97489,0.78573,0.95115,0.9163,0.95036,0.76005,0.79933,1.00807,0.41545,0.4525,1.0107,0.0001388,0.0001388,0.0001388
237,934.673,0.67946,1.0701,0.45926,0.47848,0.98957,0.97183,0.92157,0.97556,0.78825,0.95359,0.92157,0.9558,0.75643,0.79664,1.00657,0.41869,0.44951,1.00711,0.00013088,0.00013088,0.00013088
238,939.217,0.67726,1.08039,0.46695,0.48044,0.9884,0.97899,0.91368,0.9754,0.78587,0.94731,0.91664,0.94959,0.75793,0.79521,1.01528,0.4205,0.44989,1.00847,0.00012296,0.00012296,0.00012296
239,943.187,0.66633,0.99565,0.46579,0.47612,0.99419,0.96351,0.93204,0.97437,0.78477,0.95322,0.92157,0.95133,0.75877,0.80136,1.02195,0.41957,0.44964,1.01103,0.00011504,0.00011504,0.00011504
240,947.479,0.67806,1.10602,0.46335,0.48353,0.98571,0.9667,0.92941,0.97467,0.78728,0.95527,0.92122,0.95157,0.75524,0.80415,1.0177,0.41859,0.44739,1.01227,0.00010712,0.00010712,0.00010712
