epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,300.877,0.83547,1.42091,0.59122,0.60501,1.06814,0.95008,0.90411,0.97961,0.69578,0.93534,0.89041,0.9487,0.70495,1.01911,1.10575,0.51274,0.5431,1.13513,0.0004292,0.0004292,0.0004292
121,302.701,0.83819,1.36436,0.5852,0.5967,1.06227,0.97056,0.90308,0.97598,0.69614,0.96319,0.89623,0.94559,0.72387,1.0085,1.0566,0.50942,0.52712,1.12829,0.000416,0.000416,0.000416
122,304.807,0.85374,1.38913,0.59121,0.6093,1.06871,0.93682,0.93151,0.97595,0.70202,0.94959,0.90324,0.94896,0.70484,0.99702,1.08068,0.50885,0.51402,1.11928,0.0004028,0.0004028,0.0004028
123,307.126,0.85356,1.39617,0.59394,0.60713,1.07441,0.95063,0.90411,0.96921,0.70067,0.96287,0.88802,0.93558,0.69272,0.99301,1.11844,0.509,0.52815,1.1135,0.0003896,0.0003896,0.0003896
124,308.903,0.79581,1.30422,0.59065,0.57096,1.04252,0.94245,0.89737,0.97294,0.69162,0.95613,0.89577,0.93436,0.69439,1.00581,1.12607,0.50806,0.54135,1.1263,0.0003764,0.0003764,0.0003764
125,311.215,0.80431,1.32209,0.58998,0.56735,1.04905,0.93696,0.91622,0.96931,0.69101,0.93842,0.89726,0.9357,0.70119,1.01537,1.11707,0.50649,0.55341,1.13642,0.0003632,0.0003632,0.0003632
126,313.23,0.8339,1.35267,0.58211,0.56926,1.05808,0.93134,0.92906,0.96747,0.6945,0.91066,0.90761,0.93164,0.70601,1.00058,1.08892,0.50784,0.54876,1.13398,0.00035,0.00035,0.00035
127,315.36,0.81898,1.30922,0.58629,0.56919,1.0505,0.90918,0.91781,0.96678,0.70032,0.92145,0.88382,0.92922,0.70572,0.99167,1.07323,0.50691,0.53502,1.1303,0.0003368,0.0003368,0.0003368
128,317.722,0.8385,1.23522,0.57602,0.57406,1.05763,0.89623,0.9465,0.96977,0.70142,0.93467,0.89041,0.93954,0.70826,0.99223,1.05938,0.50581,0.53556,1.12655,0.0003236,0.0003236,0.0003236
129,319.833,0.80588,1.20928,0.58282,0.565,1.04661,0.94732,0.91096,0.9801,0.70527,0.93405,0.89726,0.93488,0.69721,1.00544,1.06152,0.5051,0.54528,1.12452,0.0003104,0.0003104,0.0003104
130,321.651,0.79495,1.23435,0.59291,0.55828,1.06226,0.96994,0.88407,0.97909,0.70762,0.96994,0.88407,0.93429,0.69901,1.00949,1.08503,0.50536,0.53544,1.1282,0.0002972,0.0002972,0.0002972
131,326.877,0.79833,1.26798,0.58948,0.54647,1.03771,0.96783,0.89726,0.97922,0.71875,0.95998,0.89041,0.94188,0.71854,0.99295,1.07074,0.5052,0.52826,1.11992,0.000284,0.000284,0.000284
132,328.841,0.81473,1.23991,0.58532,0.55583,1.03927,0.96631,0.89726,0.98022,0.7129,0.94848,0.88263,0.94895,0.73098,0.99074,1.06015,0.50443,0.52956,1.12138,0.0002708,0.0002708,0.0002708
133,330.65,0.81009,1.3729,0.58141,0.55817,1.04468,0.93829,0.90411,0.978,0.71049,0.92855,0.8901,0.94718,0.72522,0.99114,1.07017,0.50575,0.53734,1.12444,0.0002576,0.0002576,0.0002576
134,332.642,0.81502,1.21978,0.59137,0.55717,1.05349,0.94882,0.90411,0.97825,0.70424,0.94599,0.89041,0.94624,0.72515,1.00062,1.0851,0.50594,0.53563,1.13479,0.0002444,0.0002444,0.0002444
135,335.449,0.8097,1.24029,0.58313,0.55451,1.04145,0.97053,0.90229,0.97894,0.70289,0.95245,0.88356,0.94125,0.72219,1.01609,1.1027,0.5067,0.53832,1.13762,0.0002312,0.0002312,0.0002312
136,337.9,0.8135,1.19265,0.58333,0.54654,1.03292,0.97208,0.89041,0.97523,0.70288,0.94161,0.88358,0.93412,0.72051,1.00109,1.11452,0.50226,0.53547,1.13564,0.000218,0.000218,0.000218
137,340.045,0.77812,1.16192,0.57277,0.55132,1.0345,0.94368,0.91814,0.97863,0.70346,0.94236,0.89581,0.93493,0.71253,0.99921,1.10466,0.49956,0.53096,1.13153,0.0002048,0.0002048,0.0002048
138,341.874,0.80356,1.24432,0.58059,0.56992,1.05436,0.97715,0.89726,0.97798,0.70857,0.95527,0.8776,0.94283,0.71169,0.98939,1.08751,0.49979,0.52991,1.12448,0.0001916,0.0001916,0.0001916
139,344.241,0.77716,1.25644,0.58033,0.54168,1.04426,0.96918,0.89726,0.98243,0.70593,0.94591,0.89041,0.93157,0.71151,0.9975,1.06581,0.50024,0.51398,1.12087,0.0001784,0.0001784,0.0001784
140,346.515,0.78898,1.29175,0.58172,0.54351,1.03959,0.9563,0.89941,0.98069,0.70876,0.94163,0.884,0.93531,0.71671,0.99578,1.04442,0.49764,0.51345,1.12666,0.0001652,0.0001652,0.0001652
141,349.018,0.65425,0.90291,0.53482,0.4686,0.96632,0.92463,0.92433,0.97773,0.7001,0.92882,0.89376,0.93568,0.71682,1.01247,1.03775,0.49711,0.52871,1.13655,0.000152,0.000152,0.000152
142,351.503,0.6545,0.8211,0.52314,0.44439,0.95183,0.89681,0.95205,0.97685,0.69321,0.92875,0.90411,0.93959,0.71413,1.03682,1.0595,0.49515,0.52584,1.145,0.0001388,0.0001388,0.0001388
143,353.709,0.63325,0.85373,0.51807,0.4326,0.93472,0.93077,0.92083,0.97836,0.69665,0.91675,0.90505,0.93844,0.71706,1.03109,1.06164,0.49114,0.52351,1.14858,0.0001256,0.0001256,0.0001256
144,355.956,0.64397,0.83381,0.53012,0.44533,0.95029,0.95041,0.92466,0.97722,0.69835,0.92929,0.90021,0.93597,0.72065,1.01611,1.0699,0.48655,0.52119,1.14853,0.0001124,0.0001124,0.0001124
145,361.194,0.62511,0.79655,0.51793,0.41194,0.94008,0.9129,0.95205,0.97654,0.69894,0.93591,0.90018,0.93625,0.72003,1.00753,1.05801,0.48258,0.51628,1.14579,9.92e-05,9.92e-05,9.92e-05
146,362.988,0.63373,0.84196,0.52042,0.42047,0.93846,0.89684,0.9527,0.97633,0.70211,0.93599,0.90136,0.93956,0.72042,1.00383,1.04996,0.48021,0.51465,1.14503,8.6e-05,8.6e-05,8.6e-05
147,364.851,0.61998,0.87276,0.51731,0.42099,0.9382,0.93861,0.90411,0.97614,0.70244,0.93615,0.90377,0.94044,0.72639,1.00303,1.05362,0.47796,0.51289,1.14551,7.28e-05,7.28e-05,7.28e-05
148,366.615,0.60186,0.74919,0.50895,0.40637,0.91695,0.91944,0.93807,0.97727,0.70579,0.93876,0.90411,0.9395,0.72459,1.00004,1.0503,0.4756,0.5122,1.14564,5.96e-05,5.96e-05,5.96e-05
149,368.353,0.6068,0.75848,0.51244,0.41135,0.925,0.89604,0.96575,0.97676,0.70751,0.94209,0.90411,0.93906,0.73662,0.99395,1.04473,0.47525,0.50904,1.14257,4.64e-05,4.64e-05,4.64e-05
150,370.228,0.59957,0.77684,0.51325,0.40723,0.93067,0.90939,0.96244,0.9773,0.70972,0.93748,0.89726,0.94025,0.73462,0.9885,1.04227,0.47447,0.5069,1.13931,3.32e-05,3.32e-05,3.32e-05
