epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,346.934,0.85412,1.41719,0.52808,0.60204,1.06629,0.96194,0.91664,0.97873,0.74133,0.9565,0.91146,0.96292,0.70218,0.87148,1.12468,0.41853,0.50139,1.07468,0.0008219,0.0008219,0.0008219
121,349.412,0.85394,1.42201,0.52562,0.60307,1.06882,0.95192,0.92329,0.97725,0.7314,0.93592,0.90808,0.95129,0.71556,0.89389,1.12159,0.4122,0.49845,1.08445,0.000812,0.000812,0.000812
122,351.954,0.88542,1.46547,0.53415,0.62123,1.08124,0.94696,0.92506,0.97634,0.72643,0.92578,0.90484,0.94608,0.69121,0.87963,1.1777,0.41052,0.51508,1.08193,0.0008021,0.0008021,0.0008021
123,354.216,0.84832,1.42786,0.51789,0.60684,1.05921,0.96905,0.87565,0.9702,0.73477,0.92368,0.8779,0.94622,0.69884,0.86329,1.074,0.40836,0.5211,1.07994,0.0007922,0.0007922,0.0007922
124,356.708,0.84968,1.4806,0.53012,0.60447,1.07052,0.96771,0.93175,0.97631,0.73707,0.95157,0.91632,0.9541,0.70113,0.91617,1.14119,0.41626,0.51095,1.09562,0.0007823,0.0007823,0.0007823
125,359.085,0.88734,1.35076,0.53089,0.61549,1.08413,0.93795,0.93264,0.97436,0.72873,0.95539,0.89119,0.95111,0.71724,0.9454,1.1152,0.41858,0.49742,1.15261,0.0007724,0.0007724,0.0007724
126,361.831,0.88218,1.45611,0.52687,0.61766,1.08236,0.93786,0.93836,0.97666,0.72414,0.91513,0.91192,0.93361,0.70173,0.9437,1.10305,0.40842,0.51354,1.13648,0.0007625,0.0007625,0.0007625
127,364.213,0.85524,1.41184,0.52881,0.60613,1.07519,0.95214,0.92764,0.97897,0.73616,0.94912,0.92228,0.96772,0.70899,0.92051,1.11028,0.40225,0.5128,1.13441,0.0007526,0.0007526,0.0007526
128,366.867,0.84276,1.42316,0.52916,0.61858,1.06197,0.95913,0.93264,0.98065,0.73432,0.94847,0.92228,0.9655,0.72694,0.8895,1.08552,0.40173,0.49831,1.10536,0.0007427,0.0007427,0.0007427
129,369.334,0.86581,1.51085,0.52533,0.61136,1.07057,0.95199,0.92464,0.97779,0.74337,0.93104,0.90945,0.94927,0.71478,0.85947,1.10165,0.39676,0.50387,1.08302,0.0007328,0.0007328,0.0007328
130,371.989,0.87713,1.39673,0.52755,0.59936,1.08771,0.95792,0.92746,0.9769,0.74214,0.94159,0.91192,0.95026,0.74212,0.8892,1.03936,0.40759,0.49577,1.09315,0.0007229,0.0007229,0.0007229
131,374.552,0.83782,1.33745,0.52754,0.57507,1.04706,0.9574,0.9315,0.97905,0.73104,0.96046,0.881,0.95357,0.73985,0.9303,1.04925,0.41232,0.50406,1.13025,0.000713,0.000713,0.000713
132,377.173,0.85714,1.39812,0.52545,0.60192,1.07124,0.97505,0.91192,0.97885,0.71882,0.95843,0.89637,0.95328,0.73661,0.95641,1.03192,0.40703,0.51413,1.12224,0.0007031,0.0007031,0.0007031
133,382.437,0.84212,1.36674,0.52089,0.59831,1.05518,0.96732,0.92032,0.9714,0.72296,0.9184,0.93307,0.95282,0.7279,0.95943,1.05664,0.40597,0.49985,1.14347,0.0006932,0.0006932,0.0006932
134,384.971,0.83345,1.32703,0.52137,0.57155,1.05906,0.9563,0.92746,0.98,0.7218,0.92674,0.94301,0.96228,0.74226,0.91889,1.01278,0.39828,0.48356,1.13297,0.0006833,0.0006833,0.0006833
135,387.565,0.84755,1.36711,0.5284,0.58808,1.05745,0.9386,0.95042,0.97919,0.72622,0.91744,0.92128,0.94951,0.73661,0.91223,1.01931,0.40089,0.49665,1.0946,0.0006734,0.0006734,0.0006734
136,390.045,0.84223,1.33723,0.51985,0.5836,1.04824,0.93344,0.91192,0.96986,0.72607,0.92145,0.91168,0.94566,0.73749,0.91269,1.04971,0.39213,0.51447,1.1239,0.0006635,0.0006635,0.0006635
137,392.52,0.8119,1.33503,0.51931,0.56961,1.04791,0.96122,0.89896,0.96916,0.72259,0.91679,0.92746,0.94306,0.72745,0.93888,1.10666,0.39279,0.52117,1.12881,0.0006536,0.0006536,0.0006536
138,395.125,0.82297,1.25536,0.50628,0.56918,1.05884,0.94427,0.9171,0.97483,0.7344,0.96462,0.89119,0.95177,0.73333,0.87608,1.04968,0.39712,0.51573,1.08617,0.0006437,0.0006437,0.0006437
139,397.601,0.836,1.36012,0.51919,0.5853,1.05852,0.97265,0.9171,0.97321,0.74116,0.96443,0.90674,0.95763,0.74387,0.86913,1.00352,0.3887,0.49342,1.07892,0.0006338,0.0006338,0.0006338
140,400.072,0.82524,1.25021,0.51978,0.57985,1.06074,0.96924,0.93782,0.97596,0.73982,0.94987,0.9171,0.95403,0.74313,0.92113,1.01709,0.39192,0.49399,1.10974,0.0006239,0.0006239,0.0006239
141,402.885,0.82944,1.33895,0.5144,0.57627,1.04874,0.96733,0.92059,0.9764,0.74283,0.9509,0.90321,0.94674,0.74129,0.87788,1.00751,0.3926,0.48173,1.09309,0.000614,0.000614,0.000614
142,406.016,0.8593,1.2913,0.51475,0.57192,1.07346,0.97796,0.91984,0.97501,0.74195,0.95594,0.89937,0.95135,0.74033,0.8835,1.00435,0.40314,0.49,1.09191,0.0006041,0.0006041,0.0006041
143,408.673,0.80501,1.18892,0.51213,0.56031,1.0444,0.96508,0.92746,0.97419,0.73668,0.95028,0.9171,0.93896,0.72812,0.87148,1.01856,0.39825,0.47841,1.09356,0.0005942,0.0005942,0.0005942
144,411.701,0.8345,1.38566,0.52417,0.58126,1.0725,0.97294,0.93162,0.98105,0.74393,0.9657,0.92228,0.95112,0.73746,0.87267,1.02427,0.40141,0.47196,1.09145,0.0005843,0.0005843,0.0005843
145,417.568,0.81718,1.27024,0.51465,0.56117,1.05652,0.97405,0.93782,0.98128,0.75049,0.96744,0.92379,0.95986,0.74344,0.87116,1.00186,0.39365,0.47375,1.09125,0.0005744,0.0005744,0.0005744
146,421.304,0.82901,1.28517,0.51786,0.58129,1.05305,0.95759,0.93596,0.97875,0.74033,0.92579,0.90494,0.93941,0.72773,0.86678,1.03054,0.39181,0.47542,1.07361,0.0005645,0.0005645,0.0005645
147,424.324,0.7884,1.27624,0.51531,0.5638,1.05978,0.95745,0.9328,0.98196,0.73756,0.93543,0.9007,0.93916,0.73629,0.9092,1.00398,0.38969,0.48773,1.10285,0.0005546,0.0005546,0.0005546
148,427.874,0.78017,1.28159,0.51111,0.5532,1.03406,0.96044,0.93782,0.98133,0.74536,0.94428,0.92228,0.95327,0.74691,0.86349,1.00928,0.38999,0.47622,1.08718,0.0005447,0.0005447,0.0005447
149,430.638,0.8134,1.34184,0.5133,0.55666,1.05085,0.95306,0.94678,0.98145,0.74831,0.93978,0.91192,0.95617,0.74036,0.86868,0.99772,0.38537,0.47006,1.09897,0.0005348,0.0005348,0.0005348
150,433.192,0.8101,1.29798,0.51382,0.56191,1.0572,0.95298,0.9452,0.98193,0.74611,0.93732,0.92973,0.96553,0.7361,0.8901,0.99938,0.39046,0.47012,1.09875,0.0005249,0.0005249,0.0005249
151,436.114,0.80156,1.17626,0.50437,0.54126,1.0343,0.94356,0.95293,0.98029,0.75599,0.93051,0.94301,0.96244,0.73691,0.87427,1.01007,0.39173,0.4663,1.09,0.000515,0.000515,0.000515
152,438.704,0.78823,1.19247,0.51723,0.54471,1.03742,0.94748,0.93469,0.97635,0.7474,0.93174,0.91943,0.95378,0.74722,0.86728,0.97191,0.38902,0.48442,1.08247,0.0005051,0.0005051,0.0005051
153,441.599,0.8124,1.24677,0.50256,0.57456,1.05737,0.95789,0.943,0.97857,0.757,0.93245,0.9171,0.95418,0.74314,0.83965,0.9859,0.39055,0.47115,1.06836,0.0004952,0.0004952,0.0004952
154,444.417,0.80633,1.1652,0.50187,0.54668,1.04452,0.92902,0.95337,0.97973,0.75536,0.92303,0.93202,0.94872,0.74308,0.83932,0.99009,0.38686,0.47571,1.0668,0.0004853,0.0004853,0.0004853
155,447.039,0.78676,1.27439,0.50919,0.55145,1.03576,0.92357,0.93919,0.97983,0.75319,0.91292,0.93264,0.94937,0.73876,0.88527,1.00803,0.38412,0.47719,1.08002,0.0004754,0.0004754,0.0004754
156,452.737,0.79176,1.15395,0.50902,0.54904,1.04597,0.94591,0.94301,0.98189,0.75303,0.97218,0.9054,0.9528,0.76061,0.86843,0.95399,0.38491,0.47759,1.0676,0.0004655,0.0004655,0.0004655
157,455.43,0.81679,1.25482,0.51459,0.57851,1.0612,0.97395,0.93782,0.98235,0.75243,0.95794,0.90674,0.9488,0.75972,0.85419,0.95395,0.38946,0.4649,1.06846,0.0004556,0.0004556,0.0004556
158,457.871,0.78992,1.23329,0.50837,0.56012,1.0391,0.96311,0.94678,0.98277,0.74926,0.9692,0.91192,0.95737,0.75504,0.88654,0.97258,0.38957,0.45915,1.09877,0.0004457,0.0004457,0.0004457
159,460.167,0.79157,1.22499,0.51457,0.55109,1.03848,0.96692,0.93264,0.98154,0.75109,0.98426,0.89119,0.94917,0.74758,0.87897,0.9736,0.38572,0.45747,1.1027,0.0004358,0.0004358,0.0004358
160,462.568,0.79657,1.24477,0.50533,0.56061,1.05067,0.98035,0.90674,0.98076,0.76366,0.97199,0.89912,0.94415,0.74801,0.84206,0.97792,0.38791,0.46326,1.06433,0.0004259,0.0004259,0.0004259
161,465.315,0.76604,1.17318,0.50656,0.52882,1.03093,0.96219,0.92311,0.9807,0.76144,0.96702,0.90674,0.95257,0.74821,0.85306,0.96715,0.39079,0.465,1.07223,0.000416,0.000416,0.000416
162,468.459,0.76404,1.10572,0.51151,0.52789,1.02312,0.97196,0.93782,0.98035,0.7565,0.96112,0.92746,0.9539,0.74333,0.87253,0.98201,0.39316,0.46604,1.09487,0.0004061,0.0004061,0.0004061
163,471.151,0.76619,1.16707,0.5099,0.53631,1.01894,0.94074,0.94301,0.97457,0.7567,0.9545,0.9171,0.96033,0.75485,0.8708,0.96835,0.38732,0.46678,1.10509,0.0003962,0.0003962,0.0003962
164,474.061,0.7686,1.17611,0.50725,0.55537,1.03873,0.96713,0.93782,0.98185,0.76518,0.95531,0.92746,0.96722,0.75561,0.8266,0.94457,0.38459,0.44392,1.07335,0.0003863,0.0003863,0.0003863
165,476.539,0.76648,1.12823,0.50283,0.53189,1.02889,0.98013,0.93782,0.9834,0.7659,0.96692,0.92228,0.96711,0.75143,0.84868,0.96935,0.38188,0.43992,1.0816,0.0003764,0.0003764,0.0003764
166,479.204,0.76384,1.21282,0.52242,0.5418,1.02991,0.96789,0.93719,0.98023,0.7626,0.96408,0.90674,0.95487,0.75125,0.83663,0.94183,0.38393,0.44917,1.07396,0.0003665,0.0003665,0.0003665
167,481.986,0.75965,1.16337,0.50448,0.53351,1.02477,0.98353,0.92816,0.97942,0.75737,0.97255,0.91791,0.96344,0.75845,0.83414,0.9585,0.3957,0.45742,1.05845,0.0003566,0.0003566,0.0003566
168,487.796,0.79753,1.27469,0.5124,0.56901,1.04172,0.97256,0.91812,0.97699,0.75895,0.97168,0.89637,0.95372,0.75823,0.8767,0.9456,0.39045,0.47846,1.08263,0.0003467,0.0003467,0.0003467
169,490.212,0.76418,1.20408,0.506,0.53341,1.02061,0.97234,0.92746,0.9748,0.75319,0.98237,0.89637,0.95034,0.75067,0.88957,0.94844,0.38923,0.46064,1.0846,0.0003368,0.0003368,0.0003368
170,492.991,0.75301,1.1365,0.50931,0.52884,1.02311,0.97341,0.93264,0.97847,0.75093,0.96371,0.90155,0.95821,0.76346,0.86176,0.92555,0.38678,0.46344,1.08531,0.0003269,0.0003269,0.0003269
171,495.415,0.74153,1.10309,0.50103,0.52859,1.025,0.95113,0.94301,0.971,0.75657,0.95644,0.91016,0.95814,0.75452,0.85648,0.94487,0.38475,0.46285,1.07882,0.000317,0.000317,0.000317
172,498.116,0.76115,1.09949,0.49368,0.52566,1.01927,0.97482,0.94301,0.97203,0.75855,0.96297,0.92228,0.96484,0.76441,0.86664,0.92792,0.38024,0.45994,1.09166,0.0003071,0.0003071,0.0003071
173,500.901,0.75378,1.15866,0.51215,0.52484,1.02331,0.96907,0.93264,0.97312,0.76123,0.97252,0.91695,0.96172,0.76024,0.84845,0.92019,0.38144,0.44975,1.08035,0.0002972,0.0002972,0.0002972
174,503.422,0.76472,1.11864,0.50485,0.51485,1.01905,0.98883,0.91732,0.97871,0.75672,0.9666,0.89978,0.95087,0.75842,0.85922,0.9364,0.38668,0.44856,1.0863,0.0002873,0.0002873,0.0002873
175,505.963,0.73716,1.15265,0.50632,0.51277,1.01281,0.97753,0.93264,0.97986,0.7646,0.96921,0.90674,0.9546,0.76082,0.83444,0.91404,0.38266,0.43525,1.07412,0.0002774,0.0002774,0.0002774
176,508.363,0.76431,1.10352,0.51992,0.51949,1.02341,0.9828,0.93264,0.9798,0.75602,0.97175,0.92228,0.97061,0.75693,0.86875,0.91294,0.38835,0.44561,1.08801,0.0002675,0.0002675,0.0002675
177,510.601,0.74808,1.07843,0.50271,0.5197,1.0189,0.97596,0.93264,0.98129,0.75491,0.96505,0.92228,0.96828,0.75689,0.85763,0.89812,0.38499,0.44336,1.08477,0.0002576,0.0002576,0.0002576
178,513.307,0.73,1.10209,0.49822,0.50923,1.00607,0.97181,0.93264,0.98222,0.75597,0.95949,0.9171,0.95739,0.76331,0.84633,0.89917,0.37958,0.4466,1.07311,0.0002477,0.0002477,0.0002477
179,515.89,0.74064,1.15895,0.50432,0.53434,1.03454,0.97302,0.93433,0.98078,0.75885,0.95669,0.9156,0.95738,0.76296,0.86628,0.91646,0.38435,0.44676,1.07211,0.0002378,0.0002378,0.0002378
180,521.466,0.74851,1.10906,0.49414,0.52483,1.01681,0.97311,0.93749,0.9785,0.75922,0.95432,0.91192,0.95475,0.76889,0.86441,0.91625,0.38524,0.44597,1.08487,0.0002279,0.0002279,0.0002279
181,524.039,0.74224,1.05937,0.5014,0.51395,1.0071,0.96899,0.93782,0.98002,0.75688,0.95111,0.90719,0.9568,0.76194,0.8588,0.92507,0.38101,0.43896,1.0836,0.000218,0.000218,0.000218
182,526.888,0.73128,1.12759,0.50505,0.5141,1.01248,0.96787,0.9364,0.97965,0.75828,0.95127,0.91039,0.95085,0.76032,0.85999,0.92101,0.37961,0.44143,1.08368,0.0002081,0.0002081,0.0002081
183,529.491,0.75013,1.01525,0.50471,0.51501,1.01987,0.96785,0.93577,0.98053,0.76049,0.95167,0.91827,0.95618,0.76983,0.8407,0.92379,0.38423,0.43897,1.07602,0.0001982,0.0001982,0.0001982
184,532.293,0.72278,1.07599,0.49768,0.50656,1.01049,0.98879,0.91385,0.98099,0.76553,0.97197,0.89849,0.95699,0.76779,0.8415,0.94036,0.38452,0.43814,1.07012,0.0001883,0.0001883,0.0001883
185,535.117,0.74516,1.01034,0.50297,0.5177,1.02168,0.97266,0.92164,0.98091,0.77147,0.95626,0.90627,0.95686,0.75914,0.83814,0.95188,0.38233,0.431,1.06659,0.0001784,0.0001784,0.0001784
186,537.655,0.74127,1.1398,0.51002,0.51262,1.01652,0.97127,0.92746,0.9809,0.77043,0.97013,0.90155,0.9537,0.75768,0.82618,0.93681,0.38184,0.42349,1.06122,0.0001685,0.0001685,0.0001685
187,540.462,0.72093,1.11376,0.50538,0.50576,1.01035,0.97759,0.92746,0.98192,0.77126,0.97232,0.91004,0.9599,0.75838,0.82877,0.92404,0.38182,0.41749,1.06034,0.0001586,0.0001586,0.0001586
188,543.409,0.73481,1.06793,0.4989,0.50998,1.01159,0.96705,0.94819,0.98329,0.77184,0.95892,0.92228,0.96048,0.76443,0.82132,0.89748,0.38134,0.41207,1.05728,0.0001487,0.0001487,0.0001487
189,546.025,0.70167,0.99811,0.5034,0.48887,0.9972,0.96835,0.95118,0.98303,0.76853,0.94733,0.93782,0.95767,0.76372,0.82675,0.89742,0.38094,0.41992,1.06375,0.0001388,0.0001388,0.0001388
190,548.659,0.7208,1.04209,0.49855,0.50568,1.01754,0.98895,0.92764,0.98118,0.7673,0.93261,0.93212,0.94797,0.76673,0.8239,0.90108,0.38131,0.4204,1.06248,0.0001289,0.0001289,0.0001289
191,551.844,0.6179,0.75539,0.45023,0.4302,0.93917,0.98333,0.91684,0.97936,0.75857,0.94372,0.90155,0.93923,0.76306,0.83046,0.9156,0.38273,0.42971,1.06302,0.000119,0.000119,0.000119
192,556.992,0.57165,0.66818,0.44082,0.39582,0.92149,0.96757,0.92757,0.97333,0.75392,0.93521,0.89742,0.93395,0.75913,0.84019,0.92188,0.38105,0.43671,1.06871,0.0001091,0.0001091,0.0001091
193,559.812,0.59251,0.67799,0.44722,0.39606,0.92199,0.96639,0.92746,0.97572,0.75695,0.934,0.89637,0.93338,0.75368,0.82865,0.9142,0.37489,0.43449,1.06939,9.92e-05,9.92e-05,9.92e-05
194,562.597,0.58042,0.68931,0.44021,0.38297,0.92139,0.97443,0.92228,0.97476,0.76011,0.92603,0.91192,0.93271,0.75511,0.84133,0.91825,0.37298,0.439,1.07548,8.93e-05,8.93e-05,8.93e-05
195,565.374,0.58322,0.68399,0.4453,0.38619,0.92401,0.97818,0.92892,0.97703,0.76023,0.93158,0.91192,0.94534,0.76046,0.84444,0.9246,0.37197,0.44032,1.07696,7.94e-05,7.94e-05,7.94e-05
196,568.488,0.55064,0.63027,0.42971,0.3707,0.91431,0.97205,0.92746,0.97726,0.76331,0.93385,0.91192,0.94594,0.7613,0.82997,0.91717,0.37051,0.43384,1.07409,6.95e-05,6.95e-05,6.95e-05
197,571.14,0.56643,0.66853,0.44189,0.38171,0.92271,0.97456,0.92746,0.97547,0.7604,0.93129,0.91295,0.94759,0.76103,0.82747,0.9143,0.37115,0.43283,1.07263,5.96e-05,5.96e-05,5.96e-05
198,573.967,0.57268,0.6783,0.43826,0.3781,0.91979,0.97289,0.92969,0.97553,0.76081,0.93748,0.91192,0.94831,0.76206,0.82823,0.91597,0.37012,0.43349,1.07094,4.97e-05,4.97e-05,4.97e-05
199,576.977,0.56479,0.68985,0.43659,0.37848,0.92021,0.97823,0.93144,0.97616,0.76045,0.95143,0.91357,0.95084,0.76206,0.82316,0.91013,0.36894,0.42982,1.06962,3.98e-05,3.98e-05,3.98e-05
200,579.842,0.53774,0.66896,0.43586,0.37171,0.90466,0.97283,0.92756,0.9784,0.76228,0.95145,0.91385,0.9508,0.76384,0.82362,0.90645,0.36878,0.43323,1.06947,2.99e-05,2.99e-05,2.99e-05
