epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
241,901.204,0.52702,0.72398,0.44392,0.3821,0.89271,0.94301,0.94169,0.96539,0.76695,0.96749,0.89431,0.93909,0.74827,0.79851,1.00971,0.39061,0.47401,1.00834,9.92e-05,9.92e-05,9.92e-05
242,905.158,0.52578,0.70526,0.44791,0.36599,0.89205,0.94683,0.9411,0.96487,0.76115,0.92638,0.92077,0.93814,0.73983,0.79376,1.02584,0.38695,0.47433,1.01076,9.128e-05,9.128e-05,9.128e-05
243,908.988,0.51521,0.74446,0.45053,0.36406,0.88812,0.95234,0.93089,0.96482,0.76735,0.93155,0.91057,0.93861,0.74408,0.78615,1.02533,0.38428,0.4676,1.01088,8.336e-05,8.336e-05,8.336e-05
244,912.58,0.51065,0.70137,0.43796,0.35101,0.88512,0.95018,0.93037,0.96464,0.76962,0.92961,0.91263,0.94195,0.74701,0.79051,1.01617,0.38091,0.46995,1.01334,7.544e-05,7.544e-05,7.544e-05
245,916.62,0.49658,0.69089,0.44022,0.34865,0.88091,0.94991,0.92512,0.96569,0.76888,0.95679,0.90012,0.94675,0.75076,0.79002,1.00818,0.37939,0.47264,1.01113,6.752e-05,6.752e-05,6.752e-05
246,920.41,0.50411,0.66972,0.43898,0.34392,0.88477,0.94616,0.92683,0.96674,0.76793,0.95698,0.89431,0.94362,0.74933,0.79101,1.00246,0.37909,0.47227,1.01225,5.96e-05,5.96e-05,5.96e-05
247,922.566,0.51682,0.72788,0.43847,0.35387,0.89268,0.94956,0.92683,0.96688,0.76825,0.96506,0.89825,0.94444,0.74822,0.79205,1.00169,0.37825,0.47519,1.01172,5.168e-05,5.168e-05,5.168e-05
248,926.822,0.50454,0.70249,0.43293,0.33962,0.878,0.95581,0.92683,0.96787,0.7712,0.96497,0.89431,0.94138,0.75022,0.78896,1.00022,0.37777,0.46923,1.00717,4.376e-05,4.376e-05,4.376e-05
249,931.157,0.51649,0.68828,0.43423,0.34128,0.89008,0.95156,0.92683,0.96748,0.77003,0.96559,0.89431,0.94152,0.75488,0.78913,0.99763,0.37785,0.46778,1.00736,3.584e-05,3.584e-05,3.584e-05
250,935.581,0.49839,0.68127,0.43474,0.33913,0.88007,0.95805,0.92826,0.96739,0.76919,0.95694,0.89431,0.94191,0.75296,0.78831,1.00343,0.37795,0.46697,1.00676,2.792e-05,2.792e-05,2.792e-05
